AP_CLASS_ATTENDANCE,CREATED_BY
JP_CLASS_SKILLS,TYPE_ID
JP_CLASS_SKILLS,UPDATED_BY
JP_CLASS_SKILLS,UPDATED_ON
JP_CLASS_SKILLS_RATINGS,CREATED_BY
JP_CLASS_SKILLS_RATINGS,CREATED_ON
JP_CLASS_SKILLS_RATINGS,UPDATED_BY
JP_CLASS_SKILLS_RATINGS,UPDATED_ON
JP_CLASS_STAGGERS,CREATED_ON
JP_CLASS_STAGGERS,UPDATED_ON
JP_CLASS_TYPES,CREATED_ON
JP_CLASS_TYPES,MIN_SESSIONS_FOR_ATTENDED
JP_CLASS_TYPES,SESSION_CT
JP_CLASS_TYPES,SESSION_LENGTH
JP_CLASS_TYPES,SIGNUP_MAX
JP_CLASS_TYPES,TYPE_NAME
JP_CLASS_TYPES,UPDATED_BY
JP_CLASS_TYPES,UPDATED_ON
JP_CLASS_TYPE_OVERRIDES,CREATED_BY
JP_CLASS_TYPE_OVERRIDES,CREATED_ON
JP_CLASS_TYPE_OVERRIDES,UPDATED_BY
JP_CLASS_TYPE_OVERRIDES,UPDATED_ON
JP_CLASS_WL_RESULTS,CREATED_ON
JP_CLASS_WL_RESULTS,UPDATED_ON
JP_CLOSURES,CREATED_ON
JP_CLOSURES,UPDATED_ON
JP_GROUPS,CREATED_BY
JP_GROUPS,CREATED_ON
JP_GROUPS,GROUP_NAME
JP_GROUPS,UPDATED_BY
JP_GROUPS,UPDATED_ON
JP_NO_SWIM,CARD_NUM
JP_NO_SWIM,CREATED_ON
JP_NO_SWIM,UPDATED_ON
JP_RATINGS_GRANTED,CREATED_ON
JP_RATINGS_GRANTED,UPDATED_ON
JP_REPL_MAPPING,CREATED_ON
JP_REPL_MAPPING,UPDATED_ON
JP_SPECIAL_NEEDS,CREATED_ON
JP_SPECIAL_NEEDS,UPDATED_ON
JP_SPRING_WAITLIST,CREATED_BY
JP_SPRING_WAITLIST,CREATED_ON
JP_SPRING_WAITLIST,UPDATED_BY
JP_SPRING_WAITLIST,UPDATED_ON
JP_TEAMS,IMAGE_FILENAME
JP_TEAMS,TEAM_NAME
JP_TEAM_EVENTS,AWARDED_DATE
JP_TEAM_EVENT_POINTS,EVENT_ID
JP_TEAM_EVENT_POINTS,POINTS
JP_TEAM_EVENT_POINTS,TEAM_ID
JP_WEATHER,CREATED_ON
JP_WEATHER,UPDATED_ON
LANGUAGES,LANGUAGE_NAME
MEMBERSHIPS_DISCOUNTS,INSTANCE_ID
MEMBERSHIP_PRICES,MEMBERSHIP_TYPE_ID
MEMBERSHIP_PRICES,PRICE
MEMBERSHIP_TYPES,CREATED_BY
MEMBERSHIP_TYPES,CREATED_ON
MEMBERSHIP_TYPES,EXPIRATION_TYPE
MEMBERSHIP_TYPES,MEMBERSHIP_TYPE_NAME
MEMBERSHIP_TYPES,PROGRAM_ID
MEMBERSHIP_TYPES,UPDATED_BY
MEMBERSHIP_TYPES,UPDATED_ON
MEMBERSHIP_TYPE_DISCOUNTS,CREATED_BY
MEMBERSHIP_TYPE_DISCOUNTS,CREATED_ON
MEMBERSHIP_TYPE_DISCOUNTS,DESCRIPTION
MEMBERSHIP_TYPE_DISCOUNTS,UPDATED_BY
MEMBERSHIP_TYPE_DISCOUNTS,UPDATED_ON
MEMBERSHIP_TYPE_EXP,CREATED_BY
MEMBERSHIP_TYPE_EXP,CREATED_ON
MEMBERSHIP_TYPE_EXP,UPDATED_BY
MEMBERSHIP_TYPE_EXP,UPDATED_ON
MEM_TYPES_ALLOWED_RATINGS,MEMBERSHIP_TYPE_ID
MEM_TYPES_ALLOWED_RATINGS,RATING_ID
MERGE_HISTORY,COLUMN_NAME
MERGE_HISTORY,CREATED_ON
MERGE_HISTORY,NEW_ID
MERGE_HISTORY,OLD_ID
MERGE_HISTORY,TABLE_NAME
MERGE_HISTORY,UPDATED_ON
OPT_OUT_GROUPS,CREATED_BY
OPT_OUT_GROUPS,CREATED_ON
OPT_OUT_GROUPS,GROUP_NAME
OPT_OUT_GROUPS,UPDATED_BY
OPT_OUT_GROUPS,UPDATED_ON
OPT_OUT_REQUESTS,CREATED_ON
OPT_OUT_REQUESTS,EMAIL
OPT_OUT_REQUESTS,OPT_OUT_GRP_ID
OPT_OUT_REQUESTS,TOKEN
OPT_OUT_REQUESTS,UPDATED_ON
ORDERS_PROMOS,CREATED_ON
ORDERS_PROMOS,INSTANCE_ID
ORDERS_PROMOS,ORDER_ID
ORDERS_PROMOS,UPDATED_ON
ORDER_NUMBERS,APP_ALIAS
ORDER_NUMBERS,CREATED_ON
ORDER_NUMBERS,UPDATED_ON
ORDER_STAGGERED_PAYMENTS,ADDL_AMOUNT_IN_CENTS
ORDER_STAGGERED_PAYMENTS,RAW_AMOUNT_IN_CENTS
PERFORMANCE_LOG,APP_ID
PERFORMANCE_LOG,CONNECT_TIME
PERFORMANCE_LOG,LOG_DATETIME
PERFORMANCE_LOG,PROCESS_TIME
PERFORMANCE_LOG,REQUEST_TIME
PERFORMANCE_LOG,RESPONSE_TIME
PERFORMANCE_LOG,TOTAL_TIME
PERFORMANCE_LOG,USER_NAME
PERSONS,UPDATED_ON
PERSONS_CARDS,ACTIVE
PERSONS_CARDS,CREATED_ON
PERSONS_CARDS,PERSON_ID
PERSONS_CARDS,UPDATED_ON
PERSONS_CARDS_ALTERNATE,CREATED_ON
PERSONS_CARDS_ALTERNATE,UPDATED_ON
PERSONS_DISCOUNTS_ELIGIBLE,CREATED_BY
PERSONS_DISCOUNTS_ELIGIBLE,CREATED_ON
PERSONS_DISCOUNTS_ELIGIBLE,DISCOUNT_ID
PERSONS_DISCOUNTS_ELIGIBLE,PERSON_ID
PERSONS_DISCOUNTS_ELIGIBLE,SEASON
PERSONS_DISCOUNTS_ELIGIBLE,UPDATED_BY
PERSONS_DISCOUNTS_ELIGIBLE,UPDATED_ON
PERSONS_EVENTS,CREATED_BY
PERSONS_EVENTS,CREATED_ON
PERSONS_EVENTS,EVENT_ID
PERSONS_EVENTS,PERSON_ID
PERSONS_EVENTS,UPDATED_BY
PERSONS_EVENTS,UPDATED_ON
PERSONS_MEMBERSHIPS,CREATED_ON
PERSONS_MEMBERSHIPS,UPDATED_ON
PERSONS_NOTIFICATION_PREFERENCES,NOTIFICATION_EVENT
PERSONS_NOTIFICATION_PREFERENCES,NOTIFICATION_METHOD
PERSONS_NOTIFICATION_PREFERENCES,PERSON_ID
PERSONS_TAGS,CREATED_BY
PERSONS_TAGS,CREATED_ON
PERSONS_TAGS,PERSON_ID
PERSONS_TAGS,TAG_ID
PERSONS_TAGS,UPDATED_BY
PERSONS_TAGS,UPDATED_ON
PERSONS_TO_DELETE,MERGED_INTO
PERSONS_TO_DELETE,PERSON_ID
PERSON_RELATIONSHIPS,A
PERSON_RELATIONSHIPS,B
PERSON_RELATIONSHIPS,CREATED_ON
PERSON_RELATIONSHIPS,TYPE_ID
PERSON_RELATIONSHIPS,UPDATED_ON
PERSON_RELATIONSHIP_TYPES,A_TITLE
PERSON_RELATIONSHIP_TYPES,B_TITLE
PERSON_RELATIONSHIP_TYPES,CREATED_BY
PERSON_RELATIONSHIP_TYPES,CREATED_ON
PERSON_RELATIONSHIP_TYPES,UPDATED_BY
PERSON_RELATIONSHIP_TYPES,UPDATED_ON
PERSON_TYPES,CREATED_ON
PERSON_TYPES,DISPLAY_ORDER
PERSON_TYPES,TYPE_NAME
PERSON_TYPES,UPDATED_ON
PERSON_TYPES_FIELDS,CREATED_BY
PERSON_TYPES_FIELDS,CREATED_ON
PERSON_TYPES_FIELDS,ITEM_NAME
PERSON_TYPES_FIELDS,TYPE_ID
PERSON_TYPES_FIELDS,UPDATED_BY
PERSON_TYPES_FIELDS,UPDATED_ON
PREFERENCES,CREATED_BY
PREFERENCES,CREATED_ON
PREFERENCES,DATA_TYPE
PREFERENCES,PREF_DESCRIPTION
PREFERENCES,UPDATED_BY
PREFERENCES,UPDATED_ON
PROGRAM_TYPES,COLOR_DISPLAY
PROGRAM_TYPES,CREATED_ON
PROGRAM_TYPES,DISPLAY_ORDER
PROGRAM_TYPES,UPDATED_BY
PROGRAM_TYPES,UPDATED_ON
PROMOTIONS,CREATED_BY
PROMOTIONS,CREATED_ON
PROMOTIONS,UPDATED_BY
PROMOTIONS,UPDATED_ON
RATINGS,CREATED_BY
RATINGS,CREATED_ON
RATINGS,DISPLAY_ORDER
RATINGS,RATING_CATEGORY
RATINGS,RATING_NAME
RATINGS,UPDATED_BY
RATINGS,UPDATED_ON
RATINGS_PROGRAMS,CREATED_BY
RATINGS_PROGRAMS,CREATED_ON
RATINGS_PROGRAMS,PROGRAM_ID
RATINGS_PROGRAMS,RATING_ID
RATINGS_PROGRAMS,UPDATED_BY
RATINGS_PROGRAMS,UPDATED_ON
RATING_CHANGES,ACTION
RATING_CHANGES,CREATED_ON
RA_CZ,CREATED_BY
RA_CZ,CREATED_ON
RA_CZ,EVENT_DATETIME
RA_CZ,RA_CZ
RA_CZ,UPDATED_BY
RA_CZ,UPDATED_ON
RESET_PW_REQS,CREATED_ON
RESET_PW_REQS,EMAIL
RESET_PW_REQS,UPDATED_ON
RESTRICTIONS,CREATED_BY
RESTRICTIONS,CREATED_ON
RESTRICTIONS,RESTRICTION_TEXT
RESTRICTIONS,UPDATED_BY
RESTRICTIONS,UPDATED_ON
SENDGRID_SUPPRESSION_ACTIVITY,EMAIL
SENDGRID_SUPPRESSION_ACTIVITY,OCCURRED_DATETIME
SENDGRID_SUPPRESSION_ACTIVITY,REASON
SENDGRID_SUPPRESSION_ACTIVITY,STATUS
SENDGRID_SUPPRESSION_ACTIVITY,TYPE
SESSION_BLACKLIST,BLACKLIST_DATETIME
SESSION_BLACKLIST,SESSION_ID
SESSION_KEYS,APEX_SESSION
SESSION_KEYS,CREATED_BY
SESSION_KEYS,CREATED_ON
SESSION_KEYS,REMOTE_KEY
SESSION_KEYS,UPDATED_BY
SESSION_KEYS,UPDATED_ON
SESSION_KEYS,USERNAME
SHOPPING_CART_DONATIONS,CREATED_ON
SHOPPING_CART_DONATIONS,UPDATED_ON
SHOPPING_CART_GCS,CREATED_ON
SHOPPING_CART_GCS,UPDATED_ON
SHOPPING_CART_GUEST_PRIVS,CREATED_ON
SHOPPING_CART_GUEST_PRIVS,UPDATED_ON
SHOPPING_CART_JPC,CREATED_BY
SHOPPING_CART_JPC,CREATED_ON
SHOPPING_CART_JPC,UPDATED_BY
SHOPPING_CART_JPC,UPDATED_ON
SHOPPING_CART_MEMBERSHIPS,CREATED_ON
SHOPPING_CART_MEMBERSHIPS,UPDATED_ON
SHOPPING_CART_MEMBERSHIPS_ARCH,CREATED_ON
SHOPPING_CART_MEMBERSHIPS_ARCH,UPDATED_ON
SHOPPING_CART_WAIVERS,CREATED_ON
SHOPPING_CART_WAIVERS,UPDATED_ON
SIGNOUTS,CREATED_BY
SIGNOUTS,UPDATED_ON
SIGNOUTS_DEBUG,CREATED_BY
SIGNOUTS_DEBUG,CREATED_ON
SIGNOUTS_DEBUG,UPDATED_BY
SIGNOUTS_DEBUG,UPDATED_ON
SIGNOUTS_TESTS,CREATED_BY
SIGNOUTS_TESTS,CREATED_ON
SIGNOUTS_TESTS,UPDATED_BY
SIGNOUTS_TESTS,UPDATED_ON
SIGNOUT_CREW,CREATED_BY
SPECIAL_NEEDS,CREATED_BY
SPECIAL_NEEDS,CREATED_ON
SPECIAL_NEEDS,UPDATED_BY
SPECIAL_NEEDS,UPDATED_ON
STATES,ABBREV
STATES,STATE_NAME
STRIPE_TOKENS,CREATED_DATETIME
STRIPE_TOKENS,TOKEN
SUNSETS,SUNSET_DATETIME
SWIM_PROOF_METHODS,ACTIVE
SWIM_PROOF_METHODS,CREATED_BY
SWIM_PROOF_METHODS,CREATED_ON
SWIM_PROOF_METHODS,DISPLAY_ORDER
SWIM_PROOF_METHODS,UPDATED_BY
SWIM_PROOF_METHODS,UPDATED_ON
SYMON_SCHEDULE,FREQ_DAYS
SYMON_SCHEDULE,HOST_NAME
SYMON_SCHEDULE,PROGRAM_NAME
SYMON_SCHEDULE,SYMON_VERSION
TABLE_INFO,TABLE_NAME
TAGS,CREATED_BY
TAGS,CREATED_ON
TAGS,TAG_NAME
TAGS,UPDATED_ON
TEXT_FILES,CREATED_BY
TEXT_FILES,CREATED_ON
TEXT_FILES,UPDATED_BY
TEXT_FILES,UPDATED_ON
UAP_COMMENTS,CREATED_BY
UAP_COMMENTS,CREATED_ON
UAP_COMMENTS,UAP_COMMENT
UAP_COMMENTS,UPDATED_BY
UAP_COMMENTS,UPDATED_ON
UAP_GROUPS,CREATED_BY
UAP_GROUPS,CREATED_ON
UAP_GROUPS,UPDATED_BY
UAP_GROUPS,UPDATED_ON
UAP_GROUP_PRICES,CREATED_BY
UAP_GROUP_PRICES,CREATED_ON
UAP_GROUP_PRICES,UPDATED_BY
UAP_GROUP_PRICES,UPDATED_ON
USERS,CREATED_ON
USERS,NAME_FIRST
USERS,NAME_LAST
USERS,PW_HASH
USERS,UPDATED_ON
USERS_PREFERENCES,CREATED_BY
USERS_PREFERENCES,CREATED_ON
USERS_PREFERENCES,PREF_ID
USERS_PREFERENCES,UPDATED_BY
USERS_PREFERENCES,UPDATED_ON
USERS_PREFERENCES,USER_ID
USERS_ROLES,ROLE_ID
USERS_ROLES,USER_ID
WIKI_ENTRIES,APP
WIKI_ENTRIES,CREATED_BY
WIKI_ENTRIES,CREATED_ON
WIKI_ENTRIES,PAGE
WIKI_ENTRIES,UPDATED_BY
WIKI_ENTRIES,UPDATED_ON
YEARLY_DATES,ITEM_ID
YEARLY_DATES,START_DATE
YEARLY_DATES,UPDATED_BY
YEARLY_DATES,UPDATED_ON
YEARLY_DATES,YEAR
YEARLY_DATE_ITEMS,ITEM_ALIAS
YEARLY_DATE_ITEMS,ITEM_DESCRIPTION
YEARLY_DATE_ITEMS,UPDATED_BY
YEARLY_DATE_ITEMS,UPDATED_ON
